Date Time Served,Bar Name,Brand Name,Category,Bottle Size (ml),Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Requested Demand (ml),Potential Lost Demand (ml),Date,Day of Week,Conservation Check
2026-06-15 11:38:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,851,851,2026-06-15,Monday,True
2026-06-15 13:02:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,440,440,2026-06-15,Monday,True
2026-06-15 22:38:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,687,687,2026-06-15,Monday,True
2026-06-15 23:59:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,364,364,2026-06-15,Monday,True
2026-06-16 14:57:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1740,1740,2026-06-16,Tuesday,True
2026-06-16 23:32:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,685,685,2026-06-16,Tuesday,True
2026-06-17 14:54:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,347,347,2026-06-17,Wednesday,True
2026-06-17 15:29:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1768,1768,2026-06-17,Wednesday,True
2026-06-17 18:15:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,672,672,2026-06-17,Wednesday,True
2026-06-17 20:03:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,262,262,2026-06-17,Wednesday,True
2026-06-17 21:14:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,517,517,2026-06-17,Wednesday,True
2026-06-18 16:12:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,808,808,2026-06-18,Thursday,True
2026-06-18 19:16:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,69,69,2026-06-18,Thursday,True
2026-06-18 19:47:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,202,202,2026-06-18,Thursday,True
2026-06-18 21:29:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,951,951,2026-06-18,Thursday,True
2026-06-18 23:15:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,956,956,2026-06-18,Thursday,True
2026-06-19 13:02:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1917,1917,2026-06-19,Friday,True
2026-06-19 19:56:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1275,1275,2026-06-19,Friday,True
2026-06-19 20:04:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1735,1735,2026-06-19,Friday,True
2026-06-20 11:33:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1328,1328,2026-06-20,Saturday,True
2026-06-20 18:38:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1687,1687,2026-06-20,Saturday,True
2026-06-20 21:08:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,965,965,2026-06-20,Saturday,True
2026-06-20 21:12:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1243,1243,2026-06-20,Saturday,True
2026-06-21 10:09:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1661,1661,2026-06-21,Sunday,True
2026-06-21 12:47:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1362,1362,2026-06-21,Sunday,True
2026-06-21 17:17:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,830,830,2026-06-21,Sunday,True
2026-06-21 20:55:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,716,716,2026-06-21,Sunday,True
2026-06-22 20:29:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,892,892,2026-06-22,Monday,True
2026-06-22 20:39:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,221,221,2026-06-22,Monday,True
2026-06-22 21:26:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1355,1355,2026-06-22,Monday,True
2026-06-23 21:18:00,Sky Lounge,Bombay Sapphire,Gin,750,0,15750,723,15027,723,0,2026-06-23,Tuesday,True
2026-06-23 22:51:00,Sky Lounge,Bombay Sapphire,Gin,750,13293,0,389,12904,389,0,2026-06-23,Tuesday,True
2026-06-23 23:51:00,Sky Lounge,Bombay Sapphire,Gin,750,15027,0,994,14033,994,0,2026-06-23,Tuesday,True
2026-06-23 23:52:00,Sky Lounge,Bombay Sapphire,Gin,750,14033,0,740,13293,740,0,2026-06-23,Tuesday,True
2026-06-24 12:32:00,Sky Lounge,Bombay Sapphire,Gin,750,11763,0,1222,10541,1222,0,2026-06-24,Wednesday,True
2026-06-24 12:59:00,Sky Lounge,Bombay Sapphire,Gin,750,10541,0,93,10448,93,0,2026-06-24,Wednesday,True
2026-06-24 17:02:00,Sky Lounge,Bombay Sapphire,Gin,750,12904,0,778,12126,778,0,2026-06-24,Wednesday,True
2026-06-24 21:02:00,Sky Lounge,Bombay Sapphire,Gin,750,12126,0,363,11763,363,0,2026-06-24,Wednesday,True
2026-06-24 23:42:00,Sky Lounge,Bombay Sapphire,Gin,750,10448,0,768,9680,768,0,2026-06-24,Wednesday,True
2026-06-25 13:48:00,Sky Lounge,Bombay Sapphire,Gin,750,8532,0,153,8379,153,0,2026-06-25,Thursday,True
2026-06-25 14:06:00,Sky Lounge,Bombay Sapphire,Gin,750,8379,0,337,8042,337,0,2026-06-25,Thursday,True
2026-06-25 16:00:00,Sky Lounge,Bombay Sapphire,Gin,750,9680,0,1148,8532,1148,0,2026-06-25,Thursday,True
2026-06-25 23:10:00,Sky Lounge,Bombay Sapphire,Gin,750,8042,0,1506,6536,1506,0,2026-06-25,Thursday,True
2026-06-26 15:11:00,Sky Lounge,Bombay Sapphire,Gin,750,3945,0,484,3461,484,0,2026-06-26,Friday,True
2026-06-26 15:18:00,Sky Lounge,Bombay Sapphire,Gin,750,6536,0,1723,4813,1723,0,2026-06-26,Friday,True
2026-06-26 16:30:00,Sky Lounge,Bombay Sapphire,Gin,750,4813,0,868,3945,868,0,2026-06-26,Friday,True
2026-06-26 23:17:00,Sky Lounge,Bombay Sapphire,Gin,750,3461,0,455,3006,455,0,2026-06-26,Friday,True
2026-06-27 12:02:00,Sky Lounge,Bombay Sapphire,Gin,750,3006,7500,3142,7364,3142,0,2026-06-27,Saturday,True
2026-06-27 18:12:00,Sky Lounge,Bombay Sapphire,Gin,750,7364,0,2676,4688,2676,0,2026-06-27,Saturday,True
2026-06-28 14:30:00,Sky Lounge,Bombay Sapphire,Gin,750,4688,0,1843,2845,1843,0,2026-06-28,Sunday,True
2026-06-28 16:27:00,Sky Lounge,Bombay Sapphire,Gin,750,2845,0,1514,1331,1514,0,2026-06-28,Sunday,True
2026-06-28 18:48:00,Sky Lounge,Bombay Sapphire,Gin,750,1331,0,188,1143,188,0,2026-06-28,Sunday,True
2026-06-29 23:16:00,Sky Lounge,Bombay Sapphire,Gin,750,1143,0,1143,0,1626,483,2026-06-29,Monday,True
2026-06-29 23:29:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1155,1155,2026-06-29,Monday,True
2026-06-30 11:10:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,446,446,2026-06-30,Tuesday,True
2026-06-30 19:56:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,1757,1757,2026-06-30,Tuesday,True
2026-06-30 20:16:00,Sky Lounge,Bombay Sapphire,Gin,750,0,0,0,0,352,352,2026-06-30,Tuesday,True
2026-01-01 10:47:00,Sky Lounge,Heineken,Beer,650,14300,0,3761,10539,3761,0,2026-01-01,Thursday,True
2026-01-01 16:22:00,Sky Lounge,Heineken,Beer,650,10539,0,3198,7341,3198,0,2026-01-01,Thursday,True
2026-01-01 23:23:00,Sky Lounge,Heineken,Beer,650,7341,0,3165,4176,3165,0,2026-01-01,Thursday,True
2026-01-02 15:23:00,Sky Lounge,Heineken,Beer,650,12259,0,5199,7060,5199,0,2026-01-02,Friday,True
2026-01-02 18:06:00,Sky Lounge,Heineken,Beer,650,7060,0,3085,3975,3085,0,2026-01-02,Friday,True
2026-01-02 20:50:00,Sky Lounge,Heineken,Beer,650,4176,12350,4267,12259,4267,0,2026-01-02,Friday,True
2026-01-03 10:34:00,Sky Lounge,Heineken,Beer,650,1809,0,1809,0,3604,1795,2026-01-03,Saturday,True
2026-01-03 14:46:00,Sky Lounge,Heineken,Beer,650,3845,0,2036,1809,2036,0,2026-01-03,Saturday,True
2026-01-03 16:49:00,Sky Lounge,Heineken,Beer,650,7552,0,3707,3845,3707,0,2026-01-03,Saturday,True
2026-01-03 19:32:00,Sky Lounge,Heineken,Beer,650,3975,7150,3573,7552,3573,0,2026-01-03,Saturday,True
2026-01-03 21:33:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5133,5133,2026-01-03,Saturday,True
2026-01-04 17:52:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2371,2371,2026-01-04,Sunday,True
2026-01-04 18:44:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1674,1674,2026-01-04,Sunday,True
2026-01-04 22:11:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1539,1539,2026-01-04,Sunday,True
2026-01-04 22:47:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2927,2927,2026-01-04,Sunday,True
2026-01-05 15:19:00,Sky Lounge,Heineken,Beer,650,0,13000,3252,9748,3252,0,2026-01-05,Monday,True
2026-01-05 20:40:00,Sky Lounge,Heineken,Beer,650,9748,0,850,8898,850,0,2026-01-05,Monday,True
2026-01-05 23:19:00,Sky Lounge,Heineken,Beer,650,8898,0,4059,4839,4059,0,2026-01-05,Monday,True
2026-01-06 11:54:00,Sky Lounge,Heineken,Beer,650,12758,0,2006,10752,2006,0,2026-01-06,Tuesday,True
2026-01-06 13:24:00,Sky Lounge,Heineken,Beer,650,10752,0,2568,8184,2568,0,2026-01-06,Tuesday,True
2026-01-06 14:55:00,Sky Lounge,Heineken,Beer,650,4839,11050,3131,12758,3131,0,2026-01-06,Tuesday,True
2026-01-06 21:00:00,Sky Lounge,Heineken,Beer,650,8184,0,2764,5420,2764,0,2026-01-06,Tuesday,True
2026-01-07 14:57:00,Sky Lounge,Heineken,Beer,650,5420,0,2869,2551,2869,0,2026-01-07,Wednesday,True
2026-01-07 23:31:00,Sky Lounge,Heineken,Beer,650,2551,0,2551,0,7969,5418,2026-01-07,Wednesday,True
2026-01-08 18:12:00,Sky Lounge,Heineken,Beer,650,0,11050,6154,4896,6154,0,2026-01-08,Thursday,True
2026-01-08 22:57:00,Sky Lounge,Heineken,Beer,650,4896,0,2759,2137,2759,0,2026-01-08,Thursday,True
2026-01-09 12:59:00,Sky Lounge,Heineken,Beer,650,2137,8450,8842,1745,8842,0,2026-01-09,Friday,True
2026-01-09 22:19:00,Sky Lounge,Heineken,Beer,650,1745,0,1745,0,4633,2888,2026-01-09,Friday,True
2026-01-10 12:35:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2824,2824,2026-01-10,Saturday,True
2026-01-10 13:52:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,941,941,2026-01-10,Saturday,True
2026-01-10 21:39:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2255,2255,2026-01-10,Saturday,True
2026-01-10 22:03:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,11928,11928,2026-01-10,Saturday,True
2026-01-11 10:12:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1299,1299,2026-01-11,Sunday,True
2026-01-11 15:48:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3421,3421,2026-01-11,Sunday,True
2026-01-11 20:37:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5519,5519,2026-01-11,Sunday,True
2026-01-11 21:54:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2734,2734,2026-01-11,Sunday,True
2026-01-12 12:14:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,4321,4321,2026-01-12,Monday,True
2026-01-12 15:33:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1611,1611,2026-01-12,Monday,True
2026-01-12 16:44:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,219,219,2026-01-12,Monday,True
2026-01-12 18:25:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,769,769,2026-01-12,Monday,True
2026-01-13 21:44:00,Sky Lounge,Heineken,Beer,650,436,0,436,0,2916,2480,2026-01-13,Tuesday,True
2026-01-13 22:06:00,Sky Lounge,Heineken,Beer,650,0,8450,8014,436,8014,0,2026-01-13,Tuesday,True
2026-01-14 15:39:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3091,3091,2026-01-14,Wednesday,True
2026-01-14 19:12:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3347,3347,2026-01-14,Wednesday,True
2026-01-15 13:50:00,Sky Lounge,Heineken,Beer,650,0,5200,1255,3945,1255,0,2026-01-15,Thursday,True
2026-01-15 15:56:00,Sky Lounge,Heineken,Beer,650,3945,0,1424,2521,1424,0,2026-01-15,Thursday,True
2026-01-15 18:22:00,Sky Lounge,Heineken,Beer,650,2521,0,2521,0,8548,6027,2026-01-15,Thursday,True
2026-01-16 10:39:00,Sky Lounge,Heineken,Beer,650,0,11700,7831,3869,7831,0,2026-01-16,Friday,True
2026-01-16 11:48:00,Sky Lounge,Heineken,Beer,650,3869,0,2804,1065,2804,0,2026-01-16,Friday,True
2026-01-16 19:30:00,Sky Lounge,Heineken,Beer,650,1065,0,1065,0,4459,3394,2026-01-16,Friday,True
2026-01-17 10:35:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2658,2658,2026-01-17,Saturday,True
2026-01-17 19:26:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2346,2346,2026-01-17,Saturday,True
2026-01-17 20:59:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,10682,10682,2026-01-17,Saturday,True
2026-01-17 23:21:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1836,1836,2026-01-17,Saturday,True
2026-01-18 12:47:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,349,349,2026-01-18,Sunday,True
2026-01-18 13:14:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,962,962,2026-01-18,Sunday,True
2026-01-18 17:48:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1735,1735,2026-01-18,Sunday,True
2026-01-18 22:00:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3712,3712,2026-01-18,Sunday,True
2026-01-19 13:37:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2076,2076,2026-01-19,Monday,True
2026-01-19 16:55:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,220,220,2026-01-19,Monday,True
2026-01-19 19:15:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1944,1944,2026-01-19,Monday,True
2026-01-19 20:43:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1585,1585,2026-01-19,Monday,True
2026-01-20 15:46:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5507,5507,2026-01-20,Tuesday,True
2026-01-20 18:50:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,4249,4249,2026-01-20,Tuesday,True
2026-01-21 17:19:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,6490,6490,2026-01-21,Wednesday,True
2026-01-21 23:17:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3222,3222,2026-01-21,Wednesday,True
2026-01-21 23:19:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1906,1906,2026-01-21,Wednesday,True
2026-01-22 14:38:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2856,2856,2026-01-22,Thursday,True
2026-01-22 15:44:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1496,1496,2026-01-22,Thursday,True
2026-01-22 21:44:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5406,5406,2026-01-22,Thursday,True
2026-01-23 17:42:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3431,3431,2026-01-23,Friday,True
2026-01-23 23:02:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,13807,13807,2026-01-23,Friday,True
2026-01-24 10:12:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,7038,7038,2026-01-24,Saturday,True
2026-01-24 10:49:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1775,1775,2026-01-24,Saturday,True
2026-01-24 21:14:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,6815,6815,2026-01-24,Saturday,True
2026-01-24 22:16:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2479,2479,2026-01-24,Saturday,True
2026-01-25 10:57:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1524,1524,2026-01-25,Sunday,True
2026-01-25 19:04:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1949,1949,2026-01-25,Sunday,True
2026-01-25 20:03:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2662,2662,2026-01-25,Sunday,True
2026-01-25 20:49:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2750,2750,2026-01-25,Sunday,True
2026-01-25 22:54:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1144,1144,2026-01-25,Sunday,True
2026-01-26 10:11:00,Sky Lounge,Heineken,Beer,650,8926,0,4647,4279,4647,0,2026-01-26,Monday,True
2026-01-26 19:45:00,Sky Lounge,Heineken,Beer,650,0,11700,1321,10379,1321,0,2026-01-26,Monday,True
2026-01-26 20:07:00,Sky Lounge,Heineken,Beer,650,10379,0,1453,8926,1453,0,2026-01-26,Monday,True
2026-01-26 20:33:00,Sky Lounge,Heineken,Beer,650,4279,0,2649,1630,2649,0,2026-01-26,Monday,True
2026-01-27 11:06:00,Sky Lounge,Heineken,Beer,650,1630,0,1630,0,1988,358,2026-01-27,Tuesday,True
2026-01-27 15:35:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,752,752,2026-01-27,Tuesday,True
2026-01-27 18:15:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,6259,6259,2026-01-27,Tuesday,True
2026-01-27 22:26:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2410,2410,2026-01-27,Tuesday,True
2026-01-28 16:09:00,Sky Lounge,Heineken,Beer,650,0,5200,5200,0,7893,2693,2026-01-28,Wednesday,True
2026-01-28 23:18:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,984,984,2026-01-28,Wednesday,True
2026-01-29 18:28:00,Sky Lounge,Heineken,Beer,650,7065,0,4133,2932,4133,0,2026-01-29,Thursday,True
2026-01-29 21:39:00,Sky Lounge,Heineken,Beer,650,1068,0,1068,0,1281,213,2026-01-29,Thursday,True
2026-01-29 21:40:00,Sky Lounge,Heineken,Beer,650,0,9100,2035,7065,2035,0,2026-01-29,Thursday,True
2026-01-29 23:37:00,Sky Lounge,Heineken,Beer,650,2932,0,1283,1649,1283,0,2026-01-29,Thursday,True
2026-01-29 23:53:00,Sky Lounge,Heineken,Beer,650,1649,0,581,1068,581,0,2026-01-29,Thursday,True
2026-01-30 17:51:00,Sky Lounge,Heineken,Beer,650,1912,0,1912,0,8363,6451,2026-01-30,Friday,True
2026-01-30 18:57:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2610,2610,2026-01-30,Friday,True
2026-01-30 21:37:00,Sky Lounge,Heineken,Beer,650,4711,0,2799,1912,2799,0,2026-01-30,Friday,True
2026-01-30 22:38:00,Sky Lounge,Heineken,Beer,650,0,7150,2439,4711,2439,0,2026-01-30,Friday,True
2026-01-31 16:01:00,Sky Lounge,Heineken,Beer,650,2936,0,1476,1460,1476,0,2026-01-31,Saturday,True
2026-01-31 17:26:00,Sky Lounge,Heineken,Beer,650,0,11050,1658,9392,1658,0,2026-01-31,Saturday,True
2026-01-31 20:08:00,Sky Lounge,Heineken,Beer,650,1460,0,1460,0,2821,1361,2026-01-31,Saturday,True
2026-01-31 21:10:00,Sky Lounge,Heineken,Beer,650,9392,0,6456,2936,6456,0,2026-01-31,Saturday,True
2026-02-01 12:00:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,651,651,2026-02-01,Sunday,True
2026-02-01 12:48:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,6402,6402,2026-02-01,Sunday,True
2026-02-01 17:37:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2899,2899,2026-02-01,Sunday,True
2026-02-01 20:35:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3478,3478,2026-02-01,Sunday,True
2026-02-02 14:51:00,Sky Lounge,Heineken,Beer,650,0,7150,3070,4080,3070,0,2026-02-02,Monday,True
2026-02-02 18:34:00,Sky Lounge,Heineken,Beer,650,4080,0,4080,0,6332,2252,2026-02-02,Monday,True
2026-02-03 14:03:00,Sky Lounge,Heineken,Beer,650,8154,0,1886,6268,1886,0,2026-02-03,Tuesday,True
2026-02-03 14:05:00,Sky Lounge,Heineken,Beer,650,0,9750,1596,8154,1596,0,2026-02-03,Tuesday,True
2026-02-03 19:30:00,Sky Lounge,Heineken,Beer,650,4996,0,2503,2493,2503,0,2026-02-03,Tuesday,True
2026-02-03 21:47:00,Sky Lounge,Heineken,Beer,650,6268,0,1272,4996,1272,0,2026-02-03,Tuesday,True
2026-02-03 23:12:00,Sky Lounge,Heineken,Beer,650,2493,0,1386,1107,1386,0,2026-02-03,Tuesday,True
2026-02-04 10:40:00,Sky Lounge,Heineken,Beer,650,1107,10400,4977,6530,4977,0,2026-02-04,Wednesday,True
2026-02-04 21:22:00,Sky Lounge,Heineken,Beer,650,6530,0,3830,2700,3830,0,2026-02-04,Wednesday,True
2026-02-05 12:09:00,Sky Lounge,Heineken,Beer,650,2700,0,2700,0,3575,875,2026-02-05,Thursday,True
2026-02-05 20:00:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,9995,9995,2026-02-05,Thursday,True
2026-02-06 18:56:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1417,1417,2026-02-06,Friday,True
2026-02-06 22:33:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,11528,11528,2026-02-06,Friday,True
2026-02-07 14:35:00,Sky Lounge,Heineken,Beer,650,4146,0,4146,0,6688,2542,2026-02-07,Saturday,True
2026-02-07 19:28:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5203,5203,2026-02-07,Saturday,True
2026-02-07 23:06:00,Sky Lounge,Heineken,Beer,650,0,5850,1704,4146,1704,0,2026-02-07,Saturday,True
2026-02-07 23:20:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5014,5014,2026-02-07,Saturday,True
2026-02-08 16:48:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1915,1915,2026-02-08,Sunday,True
2026-02-08 21:23:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1460,1460,2026-02-08,Sunday,True
2026-02-08 21:39:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1521,1521,2026-02-08,Sunday,True
2026-02-08 22:35:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,1046,1046,2026-02-08,Sunday,True
2026-02-08 23:48:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3645,3645,2026-02-08,Sunday,True
2026-02-09 19:34:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,7211,7211,2026-02-09,Monday,True
2026-02-09 22:51:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,91,91,2026-02-09,Monday,True
2026-02-09 23:10:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,340,340,2026-02-09,Monday,True
2026-02-10 14:04:00,Sky Lounge,Heineken,Beer,650,2368,0,2005,363,2005,0,2026-02-10,Tuesday,True
2026-02-10 15:31:00,Sky Lounge,Heineken,Beer,650,0,7800,3105,4695,3105,0,2026-02-10,Tuesday,True
2026-02-10 18:54:00,Sky Lounge,Heineken,Beer,650,4695,0,2327,2368,2327,0,2026-02-10,Tuesday,True
2026-02-10 19:40:00,Sky Lounge,Heineken,Beer,650,363,0,363,0,1969,1606,2026-02-10,Tuesday,True
2026-02-11 13:05:00,Sky Lounge,Heineken,Beer,650,7821,0,1671,6150,1671,0,2026-02-11,Wednesday,True
2026-02-11 18:45:00,Sky Lounge,Heineken,Beer,650,6150,0,2716,3434,2716,0,2026-02-11,Wednesday,True
2026-02-11 19:24:00,Sky Lounge,Heineken,Beer,650,0,12350,4529,7821,4529,0,2026-02-11,Wednesday,True
2026-02-12 10:46:00,Sky Lounge,Heineken,Beer,650,3434,7800,5087,6147,5087,0,2026-02-12,Thursday,True
2026-02-12 18:11:00,Sky Lounge,Heineken,Beer,650,2223,0,1302,921,1302,0,2026-02-12,Thursday,True
2026-02-12 19:26:00,Sky Lounge,Heineken,Beer,650,6147,0,3924,2223,3924,0,2026-02-12,Thursday,True
2026-02-13 20:56:00,Sky Lounge,Heineken,Beer,650,704,0,704,0,10893,10189,2026-02-13,Friday,True
2026-02-13 22:52:00,Sky Lounge,Heineken,Beer,650,921,0,217,704,217,0,2026-02-13,Friday,True
2026-02-14 13:29:00,Sky Lounge,Heineken,Beer,650,0,11050,2176,8874,2176,0,2026-02-14,Saturday,True
2026-02-14 18:46:00,Sky Lounge,Heineken,Beer,650,8874,0,8463,411,8463,0,2026-02-14,Saturday,True
2026-02-14 19:29:00,Sky Lounge,Heineken,Beer,650,411,0,411,0,7299,6888,2026-02-14,Saturday,True
2026-02-15 16:58:00,Sky Lounge,Heineken,Beer,650,5647,0,3442,2205,3442,0,2026-02-15,Sunday,True
2026-02-15 18:40:00,Sky Lounge,Heineken,Beer,650,0,12350,6703,5647,6703,0,2026-02-15,Sunday,True
2026-02-15 19:38:00,Sky Lounge,Heineken,Beer,650,2205,0,2205,0,2669,464,2026-02-15,Sunday,True
2026-02-16 11:12:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3890,3890,2026-02-16,Monday,True
2026-02-16 19:28:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5579,5579,2026-02-16,Monday,True
2026-02-17 19:01:00,Sky Lounge,Heineken,Beer,650,6612,0,2249,4363,2249,0,2026-02-17,Tuesday,True
2026-02-17 20:31:00,Sky Lounge,Heineken,Beer,650,4363,0,1945,2418,1945,0,2026-02-17,Tuesday,True
2026-02-17 21:53:00,Sky Lounge,Heineken,Beer,650,0,9750,3138,6612,3138,0,2026-02-17,Tuesday,True
2026-02-18 13:06:00,Sky Lounge,Heineken,Beer,650,9002,0,5113,3889,5113,0,2026-02-18,Wednesday,True
2026-02-18 19:14:00,Sky Lounge,Heineken,Beer,650,3889,0,2294,1595,2294,0,2026-02-18,Wednesday,True
2026-02-18 19:15:00,Sky Lounge,Heineken,Beer,650,1595,0,1152,443,1152,0,2026-02-18,Wednesday,True
2026-02-18 19:16:00,Sky Lounge,Heineken,Beer,650,443,0,443,0,1259,816,2026-02-18,Wednesday,True
2026-02-18 19:45:00,Sky Lounge,Heineken,Beer,650,2418,7800,1216,9002,1216,0,2026-02-18,Wednesday,True
2026-02-19 19:16:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,5084,5084,2026-02-19,Thursday,True
2026-02-19 19:27:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,2255,2255,2026-02-19,Thursday,True
2026-02-19 20:13:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,666,666,2026-02-19,Thursday,True
2026-02-19 20:36:00,Sky Lounge,Heineken,Beer,650,0,0,0,0,3848,3848,2026-02-19,Thursday,True
2026-02-20 17:37:00,Sky Lounge,Heineken,Beer,650,8965,0,1967,6998,1967,0,2026-02-20,Friday,True
2026-02-20 22:45:00,Sky Lounge,Heineken,Beer,650,0,12350,3385,8965,3385,0,2026-02-20,Friday,True
